332	Waynesboro	10,920	1.2	17.3
333	Pocono Mountain Regional	42,712	1.9	14.7
334	Schuylkill Haven	5,116	1.8	15.4
335	West Chester	20,299	1.8	15.2
336	Mount Joy	8,332	3.1	10.8
337	Middletown	9,319	4.5	6
338	Old Lycoming Township	4,927	0.4	20.3
339	Kingston	12,836	1.8	15.7
340	Carnegie	7,888	1.4	17.2
341	Bloomsburg Town	14,145	2.5	13.7
342	Lower Pottsgrove Township	12,128	3.2	11.2
343	Huntingdon	6,946	3.2	11.7
344	Springfield Township, Delaware County	24,259	0.5	20.9
345	Bristol	9,618	3.2	11.6
346	North Lebanon Township	12,042	2.4	14.6
347	Sandy Township	10,475	3	12.8
348	Easton	27,158	2.5	14.3
349	Columbia	10,436	1.8	16.9
350	Franklin	6,081	2	16.4
351	West Norriton Township	15,708	2	16.5
352	Jenkintown	4,442	2.3	15.8
353	Plains Township	9,725	2	17.3
354	Tamaqua	6,698	1.8	17.9
355	Bristol Township	53,684	1.8	18.1
356	Downingtown	7,933	1.1	20.4
357	Brookhaven	8,042	2.4	16.3
358	Pittston	7,689	2.1	17.3
359	Swissvale	8,713	2.4	16.4
360	Titusville	5,286	1.3	20.2
361	Robinson Township, Allegheny County	13,673	1.5	19.9
362	Kennedy Township	8,183	2.6	16.4
363	Gettysburg	7,637	3.9	11.7
364	Bensalem Township	60,588	1.2	21.3
365	Monroeville	27,628	2.3	17.4
366	Palmerton	5,289	2.5	16.8
367	DuBois	7,409	2	18.4
368	Danville	4,621	3	14.9
369	Bridgeport	4,596	3.3	14.1
370	Lehighton	5,277	1.7	19.7
371	West Whiteland Township	18,393	0.7	23.4
372	Lancaster Township, Lancaster County	17,272	2.1	18.5
373	Avalon	4,569	3.9	12
374	Hazleton	24,637	4.7	9.3
375	Glenolden	7,163	1.5	20.5
376	Morrisville	8,557	1.2	22
377	Colonial Regional	17,966	0.3	24.9
378	Rostraver Township	11,023	0.7	23.6
379	Somerset	5,899	2.7	16.8
380	Tyrone	5,210	3.5	14.2
381	Bethlehem	75,809	2.7	16.9
382	South Whitehall Township	19,918	0.7	24.2
383	Upper Chichester Township	17,002	2.5	17.8
384	Lower Southampton Township	19,230	3.5	14.5
385	Moosic	5,745	4.4	12.9
386	Pottsville	13,529	3.3	16.8
387	Caln Township	14,316	2.7	19
388	East Lampeter Township	17,133	0.5	26.7
389	Aliquippa	8,946	5.6	9.1
390	Muhlenberg Township	20,303	1.1	24.8
391	Allegheny Township, Blair County	6,573	5.6	9.1
392	Altoona	43,840	3.8	15.6
393	Norristown	34,531	4	14.8
394	Upper Darby Township	82,931	5.3	10.5
395	Jim Thorpe	4,613	4.1	14.7
396	Wyomissing	10,454	1.2	24.8
397	Lebanon	25,816	3.2	18.2
398	East Norriton Township	14,085	3.1	19
399	Latrobe	7,896	3	19.5
400	Erie	96,758	3.1	19.4
401	Plymouth Township, Montgomery County	17,756	1.5	25.2
402	Penn Hills	41,143	4.1	16.4
403	Lansdowne	10,650	2.4	22.3
404	Berwick	10,030	3.7	18
405	Crafton	6,223	1.3	26.5
406	Butler Township, Butler County	16,542	1.5	26.1
407	Media	5,367	6	10.6
408	Bellevue	8,130	2.6	22.5
409	Pocono Township	10,855	2.7	22.2
410	Williamsport	28,331	2.5	22.8
411	Glassport	4,351	2.1	24.4
412	Quakertown	8,824	4.3	16.7
413	Hanover Township, Luzerne County	10,843	3.8	18.9
414	Fountain Hill	4,721	1.5	27.5
415	Cheltenham Township	37,501	1.9	26.5
416	Annville Township	4,968	7	8.9
417	Stroud Area Regional	34,887	1.9	27.1
418	West Manchester Township	18,833	1.4	29.3
419	Clairton	6,587	3.5	22.2
420	Manheim	4,890	3.3	23.1
421	Greensburg	14,217	4.1	20.5
422	Charleroi Regional	6,519	4	20.9
423	Allentown	121,743	3.4	23.2
424	Coal Township	10,329	5.5	15.8
425	Whitehall Township	27,679	0.8	32.4
426	Stowe Township	6,179	4.4	20.1
427	Lawrence Township, Clearfield County	7,581	4.1	21.6
428	Athens Township	5,079	2.6	27.2
429	Folcroft	6,615	4.8	19.3
430	Hermitage	15,531	1.2	32
431	West Hazleton	4,466	4.7	20.2
432	Springettsbury Township	26,833	1.6	31.5
433	Richland Township, Cambria County	11,940	0.6	35.2
434	Clifton Heights	6,709	5.5	18
435	Butler	13,017	3.1	26.7
436	Greenville	5,472	5.5	18.3
437	Chambersburg	20,962	2.9	27.5
438	Edwardsville	4,687	4.7	21.8
439	Eastern Pike Regional	4,604	2.6	29.1
440	Beaver Falls	9,588	4.2	24
441	Upper Merion Township	30,673	0.7	36
442	Hanover	15,653	3.1	27.9
443	Lewistown	8,188	4.4	23.6
444	Coraopolis	5,510	4.5	23.4
445	Spring Garden Township	13,120	3.9	25.8
446	Center Township	11,439	3.3	28.3
447	New Brighton	8,807	4.3	26.5
448	Wilkes-Barre	40,710	5.2	23.7
449	Selinsgrove	5,962	8.2	13.3
450	Indiana	13,039	9	10.7
451	Sunbury	9,469	9.5	9.2
452	West York	4,578	3.1	31.7
453	Warren	9,088	6.4	20.9
454	South Strabane Township	9,467	2	37.5
455	Swatara Township	26,532	3.5	32.6
456	Plymouth	5,789	7.3	19.9
457	Steelton	5,944	6.6	22.4
458	Shenandoah	4,779	9.6	11.7
459	Taylor	5,889	6.5	22.9
460	Milton	6,819	9.7	12.8
461	New Castle	21,910	5.6	27.2
462	Reading	88,466	7	22.4
463	Corry	6,311	6.7	24.9
464	Sharon	13,154	4.9	31.5
465	Pittsburgh	302,544	5.8	30.2
466	Mount Carmel	5,618	10.7	13.2
467	New Kensington	12,377	5.7	30.9
468	Lancaster	59,761	7	26.4
469	Clearfield	5,874	6.1	31.7
470	Connellsville	7,331	4.9	36
471	Monessen	7,287	10.3	18.9
472	Sharon Hill	5,705	6.8	31.6
473	Scranton	77,827	10.4	19.3
474	Collingdale	8,793	7.3	30.7
475	Washington, Washington County	13,505	7.5	31
476	Dickson City	5,761	4.2	42.7
477	Yeadon	11,512	7.5	33.4
478	Shamokin	7,020	8.1	31.5
479	Bradford	8,244	10.2	25.2
480	York	44,170	10.2	25.7
481	Farrell	4,651	10.3	25.8
482	Philadelphia	1,586,916	9.1	31
483	Pottstown	22,792	8.6	33
484	Harrisburg	49,147	10.8	25.5
485	Duquesne	5,544	10.5	29.4
486	Johnstown	20,877	11.5	29.7
487	Union Township, Lawrence County	4,921	3.3	58.7
488	Arnold	4,868	9.7	38.2
489	Ambridge	6,679	13.3	27.2
490	McKeesport	20,915	15.3	24.2
491	Darby	10,702	13.9	32.3
492	Chester	34,087	13.9	33.8
493	Uniontown	9,751	13.9	46.7
494	McKees Rocks	5,929	16.9	47.2
